id,input_amounts
1268,"['1.00000000', '0.30000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '0.49855034', '0.00802729', '0.19400000']"
1269,"['1.00000000', '1.00000000', '1.00000000', '0.00100000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000']"
1270,"['0.00100000', '0.02000000', '0.00200000', '0.00396530', '0.00200000', '0.00980000', '0.00100000', '0.00024965']"
1271,"['0.00245092', '0.00230000', '0.00224691', '0.00400000', '0.00500000', '0.00245092', '0.00900000', '0.00248385', '0.00011337']"
1272,['0.01503529']
1273,['0.00100000']
1274,['0.00197349']
1275,"['0.00235000', '0.00096693', '0.00990000', '0.00078881', '0.00523370', '0.00178000']"
1276,['0.00160000']
1277,"['0.11275412', '0.28980000', '0.01082713', '0.00400000', '0.01190000', '0.00010000', '0.55934072', '0.00058489', '0.00057721', '0.00003142', '0.00010839', '0.00700000', '0.00299640']"
1278,['0.10000000']
1279,"['1.00000000', '0.21600492', '1.00000000', '1.00000000', '2.13000000', '0.28000000', '1.00000000', '0.04444000', '1.00000000', '0.29980000', '1.00000000', '0.03000000', '1.00000000']"
1280,"['1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '0.00010000', '1.00000000', '1.00000000', '1.00000000', '1.00000000']"
1281,"['0.03830578', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '0.26986020', '1.00000000', '1.00000000', '0.52980000', '1.00000000', '1.00000000', '0.01233874', '0.15000000', '1.00000000']"
1282,"['1.00000000', '0.01280000', '0.11000000', '1.00000000', '0.20000000', '1.00000000', '0.13980000', '1.00000000', '1.00000000', '0.19000000', '0.14850000', '1.00000000', '0.20000000', '1.00000000', '1.00000000', '1.00000000']"
1283,"['1.00000000', '0.20000000', '0.19980000', '1.00000000', '0.20000000', '1.00000000', '1.00000000', '0.00074900', '1.00000000', '0.20000000', '1.00000000', '1.00000000', '0.20000000', '1.00000000', '1.00000000']"
1284,"['0.19935080', '0.12380000', '0.07696815']"
1285,"['1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '1.00000000', '0.00032190', '1.00000000', '1.00000000', '0.00056813', '1.00000000', '1.00000000']"
1286,"['0.19490000', '1.00000000', '0.16348663', '0.04950000', '1.00000000', '0.00989000', '1.00000000', '0.18373760', '0.12240000', '1.00000000', '0.01587348', '0.14980000', '0.11147561']"
1287,"['0.00036802', '0.10980000']"
1288,"['0.01590000', '0.01437000']"
1289,['0.01067742']
1290,['0.04940000']
1291,['0.02040580']
1292,['0.02500000']
1293,"['0.03000000', '0.00100000', '0.02000000', '0.01000000', '1.00000000']"
1294,"['0.02500000', '0.07532540']"
1295,"['0.05000000', '0.09880000', '1.00000000']"
1296,"['0.04950000', '0.05076667']"
1297,"['0.10000000', '0.00051079']"
1298,['0.10800828']
1299,"['0.10000000', '0.00100000']"
1300,"['0.00018081', '1.00000000']"
1301,"['0.01500000', '0.00021597']"
1302,"['0.03873050', '0.84950000', '0.00239200', '0.10980000']"
1303,"['0.01111000', '0.01090000', '0.40000000', '0.07838177']"
1304,['0.05000000']
1305,['0.11064135']
1306,['0.09000000']
1307,['0.64833656']
1308,"['0.00389200', '0.02491838', '0.56047334', '0.21090857', '0.20000000']"
1309,"['0.00100000', '0.11000000', '0.10980000', '0.62716702', '0.10880000', '0.04348431']"
1310,['0.02841245']
1311,['0.39980000']
1312,"['0.04900000', '0.00147500']"
1313,['0.05000000']
1314,"['0.08580000', '0.01470000', '0.29963104']"
1315,"['0.02229163', '0.50000000']"
1316,['1.00000000']
1317,"['0.10299193', '0.94993141']"
1318,['1.00000000']
1319,['0.09980000']
1320,['0.10000000']
1321,"['0.01883878', '0.07418795', '0.00733306', '0.89974402']"
1322,"['0.01297300', '0.11000000', '0.04707535', '0.83005575']"
1323,['0.09980000']
1324,"['0.01924280', '0.01090000']"
1325,['0.00980000']
1326,['0.06461615']
1327,"['0.01666792', '0.46174677', '1.00000000', '0.00201843', '0.01963656']"
1328,"['0.00277668', '0.40000000', '0.00655797', '0.01093439', '0.57980000']"
1329,"['0.00200000', '0.50389609', '0.00980000', '0.00420336', '0.08015783']"
1330,"['0.00237700', '0.00450000', '0.16394882', '0.02000000', '0.00227628', '0.00111859', '0.00150965', '0.00200000', '0.00216700', '0.00017132']"
1331,"['0.04965418', '0.02000000', '0.02000000', '0.00716963', '0.05873566', '0.01000000', '0.39980000', '0.09940000', '0.00001765', '0.09900000', '0.10000000', '0.05000000', '0.09317214', '0.10682470', '0.04589358', '0.00255340']"
1332,"['0.00139800', '0.00873884', '0.00489000']"
1333,"['0.01156610', '0.30000000', '0.12980000', '0.50979936', '0.04990144']"
1334,['1.00000000']
1335,['0.07428000']
1336,"['0.00062567', '0.01500000', '0.00300000', '0.00200000', '0.00300000', '0.00100000', '0.00499000', '0.00009500', '0.00100000', '0.00240700', '0.06204779', '0.00510000']"
1337,"['0.00100000', '0.00990000', '0.28980000', '0.01233184', '0.00940887', '0.07760600']"
1338,"['0.01650813', '0.24080000', '0.01733093', '0.02540678', '0.20000000']"
1339,"['0.00695500', '0.20000000', '0.01305858', '0.01863184', '0.12980000', '0.01868953']"
1340,"['0.00500000', '0.00016598']"
1341,['0.10182057']
1342,['0.04490000']
1343,['0.05000000']
1344,['0.09900000']
1345,"['0.50000000', '0.00005481']"
1346,"['0.03987601', '0.01000000']"
1347,['0.00250000']
1348,"['0.00011635', '0.00190000', '0.00785798']"
1349,"['0.50000000', '0.00641029', '0.08396409', '0.00980000']"
1350,"['0.02000000', '0.19990000', '0.01697676']"
1351,['0.01000000']
1352,"['0.10000000', '0.05000000', '0.09980000', '0.03829000', '0.03730062', '0.01980000', '0.02265984', '0.04310000', '0.79997635', '0.00490000', '0.02400000', '0.01900000', '0.09980000', '0.00102990', '0.09980000', '0.05580000', '0.09975970']"
1353,"['0.00009602', '0.00505000', '0.12980000', '0.00500000', '0.00350000', '0.00102915', '0.04580000', '0.00090000', '0.00014296', '0.00248385', '0.00383600', '0.00250000']"
1354,['0.01017915']
1355,"['0.00497184', '0.00016093', '0.01490000']"
1356,['0.00321697']
1357,['0.05000000']
1358,"['0.00119382', '0.00500000']"
1359,"['0.01890000', '0.00018961']"
1360,"['0.00145750', '0.00200000', '0.00008552', '0.00200000', '0.00154701']"
1361,"['0.00980000', '0.01480000', '0.01178995', '0.00007412', '0.01080000']"
1362,"['0.00772023', '0.00069675', '0.01178995', '0.02080000']"
1363,['0.05980000']
1364,['0.01000000']
1365,"['0.00300000', '0.00074827', '0.00128558']"
1366,"['0.04964648', '0.00980000', '0.01058463']"
1367,"['0.00001474', '0.01000000']"
1368,"['0.01491109', '0.01000000', '0.00062000', '0.02478683', '0.00570394', '0.01000000']"
1369,"['0.01000000', '0.00544039']"
1370,"['0.02347647', '0.00100000']"
1371,['0.00500000']
1372,['0.28980000']
1373,['0.08230100']
1374,"['0.04900000', '0.00042630', '0.01485718', '0.81102960', '0.12480000']"
1375,"['0.04697934', '0.01980000']"
1376,"['0.00027186', '0.00045000', '0.00432342', '0.01500000']"
1377,['0.49980313']
1378,['0.10000000']
1379,"['0.08032804', '0.01980000']"
1380,"['0.02000000', '1.00000000']"
1381,['0.09980000']
1382,"['0.00266500', '0.00500000', '0.02204122', '0.23851867', '0.00290000']"
1383,"['0.01590000', '0.01234347', '0.26980000']"
1384,"['0.01986119', '0.10000000', '0.00300000', '0.02880000', '0.35889726']"
1385,"['0.00100000', '0.00109917', '0.01090000', '0.00323000', '0.00006401', '0.00980000', '0.00045366', '0.00055549', '0.06090000', '0.00234000', '0.00977555']"
1386,['0.00209344']
1387,"['0.00099101', '0.00090000', '0.00890000', '0.01000000', '0.00800000', '0.03121933']"
1388,['0.01000000']
1389,"['0.12500000', '0.00488472', '0.01500000', '0.30800000', '0.03728000', '0.01000000']"
1390,['0.00343578']
1391,['0.00239986']
1392,['0.10000000']
1393,"['0.05500000', '0.02812079']"
1394,['0.03000000']
1395,['0.05000000']
1396,"['0.20000000', '0.00020000']"
1397,['0.01000000']
1398,['0.05000000']
1399,"['1.00000000', '1.29980000', '0.00078235', '1.00000000', '1.00000000', '0.15334782', '1.00000000', '0.72000000', '1.00000000', '1.80000000', '0.02617595', '1.00000000']"
1400,"['0.00008019', '0.22195400', '0.01803167', '0.01000000']"
1401,['0.00070000']
1402,"['0.00459620', '0.10000000']"
1403,"['0.00086040', '0.00033400', '0.00200000', '0.00200000', '0.07105727', '0.00017067', '0.00353000', '0.00130000', '0.01000000', '0.00569300', '0.01000000', '0.00121423', '0.00190603']"
1404,['0.10000000']
1405,"['0.10000000', '0.01010000']"
1406,"['0.01000000', '0.00002468']"
1407,['0.00272569']
1408,['0.70000000']
1409,['0.04293553']
1410,"['0.06600000', '0.02430000', '0.25980000']"
1411,"['0.01066871', '0.20956149']"
1412,"['0.53161757', '4.00000000', '0.34980000', '1.00000000', '0.01667323', '0.06655508', '0.02573100', '0.00980000']"
1413,"['0.11996000', '0.04000000', '0.02236667', '0.51499372', '0.50300000', '0.30000000']"
1414,['0.15000000']
1415,"['0.02565000', '0.47025474', '0.20000000', '0.22980000', '0.49000000', '0.49980000', '0.30000000', '0.49980960', '0.49980000', '0.47968318', '0.13091746', '0.30000000', '0.30000000', '0.25000000', '0.02555762', '0.49950000']"
1416,['0.19980000']
1417,['0.10000000']
1418,['0.06727416']
1419,"['0.02500000', '0.10000000', '7.00000000', '0.03000000']"
1420,"['0.02851596', '0.17600000']"
1421,"['0.04588111', '0.01500000', '0.20000000', '0.13961263']"
1422,['0.03600000']
1423,"['0.09320465', '0.01000000']"
1424,['0.00672938']
1425,['0.16980000']
1426,['0.09990000']
1427,"['0.06055346', '0.00080000', '5.65451809', '0.00100000', '0.04405974']"
1428,"['0.00250456', '1.10000000', '0.10980000', '0.04791256']"
1429,"['0.01745238', '1.00000000', '0.20000000', '0.01000000', '0.03277123']"
1430,['0.02613000']
1431,"['0.08980302', '0.10623282']"
1432,"['0.13980000', '0.00549326', '0.05497187']"
1433,"['0.05415580', '0.46262846', '0.20000000', '0.19980124', '0.00800000', '0.19994547', '0.30000000']"
1434,['0.00990000']
1435,"['0.02000000', '0.18957768', '0.17400000', '0.19980000', '0.19980000', '0.16756780', '0.00070000', '0.04908055']"
1436,"['0.10000000', '0.00015804']"
1437,"['0.01331097', '0.03680000']"
1438,"['0.13398342', '0.10000000', '0.11980000', '0.10687014', '0.12980000', '0.15280000', '0.10000000', '0.05400000', '0.10296616']"
1439,['0.05000000']
1440,"['0.09980000', '0.12750649', '0.02080000', '0.11961275', '0.10746152', '0.10000000', '0.11980000', '0.04160000', '0.11107750', '0.15300000']"
1441,['0.10000000']
1442,"['0.35000000', '0.05929144', '0.10000000', '0.09141878', '0.10000000', '0.10000000', '0.10000000', '0.10000000']"
1443,['0.02000000']
1444,"['0.00053286', '0.05000000']"
1445,['0.00036415']
1446,['0.00040000']
1447,['0.00057624']
1448,"['0.09980000', '0.09980000', '0.06114131', '0.00100000', '0.03842480']"
1449,"['0.02490000', '4.76082027']"
1450,"['0.00090000', '0.00008099', '0.49950000', '0.00100000']"
1451,['0.03244073']
1452,['0.03918844']
1453,"['0.09980000', '0.04130000', '0.03084792', '0.09980000', '0.20000000', '0.52858313']"
1454,"['0.09679384', '0.00529215', '0.00200000', '0.09755311', '0.08900000', '0.08985258', '0.09979563']"
1455,"['0.02766069', '0.01653850']"
1456,"['0.01336898', '0.02673811']"
1457,"['0.01511390', '0.00500000']"
1458,"['0.01000892', '0.13000000', '0.05955578', '0.00070000']"
1459,['0.00406000']
1460,"['0.02000000', '6.00000000', '0.02500000']"
1461,['0.07214920']
1462,['0.00070839']
1463,"['0.01301846', '0.00300000', '0.08466494', '0.09980000']"
1464,['0.02229000']
1465,['0.01692662']
1466,"['0.05650000', '0.04969994', '0.05000000', '0.02000000', '0.06102356', '0.01480000', '0.02112437', '0.04328476', '0.04980000', '0.04049484', '0.02000000', '0.07470000', '0.05070000', '0.01000000', '0.50000000', '0.02000000', '0.00140000', '0.03922948', '0.01000000', '0.05000000', '0.08996593', '0.01000000', '0.02500000', '0.04945491', '0.01000000', '0.00110000', '0.05000000']"
1467,"['0.00028854', '0.00014333', '0.00034474', '0.00010000', '0.00014376', '0.00010000']"
1468,"['0.00007865', '0.00100000', '0.00002867']"
1469,['0.00040000']
1470,"['0.00090000', '0.00011950']"
1471,"['0.00033601', '0.00100000', '0.00431479', '0.01438546']"
1472,['4.94000000']
1473,['0.04980000']
1474,"['0.00001465', '0.00101536']"
1475,"['0.07817254', '0.00240279', '0.01311613', '0.00736073']"
1476,"['0.30610420', '0.06900000', '0.01000000', '0.01506629']"
1477,"['0.99000000', '0.00100000', '0.00030425', '0.00875701']"
1478,"['0.02539577', '0.00019047', '0.00017107', '0.00528136', '0.00010000']"
1479,['0.09980000']
1480,['0.35000000']
1481,"['0.02368421', '0.00069475']"
1482,['0.02000000']
1483,"['0.30000000', '0.08640000', '0.01386116']"
1484,['0.01480000']
1485,"['0.00036574', '0.00149000', '4.93887475', '1.00900000', '0.00603409', '5.04464608']"
1486,"['0.01124082', '0.03735026', '0.66600000', '1.78558660']"
1487,['0.09871330']
1488,['0.30000000']
1489,['0.05000000']
1490,"['0.00475163', '0.50000000', '1.09000000', '0.01090000', '0.00250000']"
1491,"['0.00067000', '0.00980000']"
1492,['0.00120000']
1493,"['0.00490000', '0.08864977', '0.01668292']"
1494,['0.02440000']
1495,"['0.04930000', '0.00311000']"
1496,['0.05000000']
1497,['0.20000000']
1498,"['10.00000000', '0.05473932']"
1499,"['0.30000000', '0.05000000']"
1500,"['0.00080000', '0.99900000', '0.00055700']"
1501,['0.04828340']
1502,['0.19980000']
1503,['0.23852288']
1504,"['0.02566405', '0.02800000']"
1505,['0.29970000']
1506,"['0.01012003', '0.51177072', '0.76000000', '0.01010000', '0.59000000', '0.11843483']"
1507,['0.03380000']
1508,['0.00061056']
1509,"['0.00090000', '0.00925519']"
1510,['0.05897387']
1511,"['0.40000000', '0.35000000', '0.01480000', '0.41815944', '0.00980000', '0.00006027', '0.40748300']"
1512,"['0.00006735', '0.01577354', '0.04430000']"
1513,"['0.03807789', '0.01200000']"
1514,['0.04740000']
1515,['0.05000000']
1516,"['0.27000000', '0.29740000', '0.00028692', '0.30000000', '0.40000000', '0.28991036', '0.40000000', '0.04269307']"
1517,"['0.26859655', '0.26667464', '0.00350000', '0.27000000', '0.21000000']"
1518,['0.01600000']
1519,['0.22963923']
1520,"['0.89980000', '0.00062000', '0.07978912', '0.02000000']"
1521,"['0.23000000', '0.00010000', '0.04270270', '0.12726856']"
1522,"['0.00301639', '8.85449126', '0.00012567', '0.03991210', '1.10000000', '0.00250000']"
1523,['0.03395900']
1524,['0.00100000']
1525,['0.10198901']
1526,"['0.00584485', '0.01918894']"
1527,"['0.00090000', '0.00090000', '0.00005388', '0.00050000', '0.00090000', '0.00405788', '0.00090000', '0.05000000', '0.00103805', '0.00090000', '0.00012357', '0.00090000']"
1528,"['0.44000000', '0.01281821', '0.00700000', '0.04023581']"
1529,"['0.00500000', '0.00200000', '0.00025441', '0.00280000']"
1530,"['0.00190000', '0.00253891']"
1531,['0.01000000']
1532,"['0.05525665', '0.04686376', '0.04980000', '1.00000000', '0.00330000', '0.01886971', '0.00490000', '0.00990018', '0.01291522', '0.02000000', '0.02103066', '0.02515291', '0.03000000', '0.09980000', '1.00000000']"
1533,"['0.00100000', '0.00237544', '0.00200000', '0.00102747', '0.00100000', '0.00056245', '0.00024379', '0.01000000', '0.00330000', '0.00100000']"
1534,"['0.00720000', '0.00100000', '0.00330000', '0.00972467', '0.00390000']"
1535,['0.02000000']
1536,['0.00090000']
1537,['0.00150000']
1538,"['1.00000000', '1.00000000', '1.00000000', '0.40000000', '1.00000000', '1.00000000', '0.00230308', '1.00000000', '0.04495154', '0.05300000', '1.50000000', '1.00000000', '1.00000000']"
1539,"['0.00001000', '0.00100000', '0.00010000']"
1540,"['0.00070000', '0.00030000', '0.00027724']"
1541,"['1.00000000', '0.00500000', '0.00450057', '0.00173812', '0.00015714', '0.00200000', '0.00073580', '0.32000000', '0.03337200', '0.00129769', '0.00005876', '0.00252394', '0.00665158']"
1542,"['0.00002000', '0.01000000']"
1543,"['0.00431973', '0.00584171', '0.00001078', '0.00470000', '0.00058747', '0.56067397', '0.00990000', '0.00431973', '0.00980000']"
1544,['0.01300000']
1545,['0.00198965']
1546,['0.00633354']
1547,['0.00521288']
1548,['0.00411012']
1549,"['0.00900000', '0.00730000', '0.00086905', '0.00640907', '0.10609833', '0.00300574', '0.00064000', '0.00990000']"
1550,['0.00900000']
1551,['0.00622000']
1552,['0.00511722']
1553,"['0.00010000', '0.00789815', '0.01661112', '0.01480000', '0.00010000', '0.01050357']"
1554,"['1.00000000', '0.03617207', '1.00000000', '0.80000000', '1.00000000', '1.00000000', '1.00000000', '0.00401408', '1.00000000', '1.00000000', '0.16000000', '1.00000000', '1.00000000']"
1555,['0.00330000']
1556,"['0.00006800', '0.00106303', '0.01098548', '0.00010000', '0.00950000', '0.01356382', '0.01393356', '0.00080000']"
1557,"['0.01450000', '1.00000000', '1.00000000', '0.18000000', '0.01033217', '1.00000000', '1.00000000', '1.00000000', '0.77000000', '1.00000000', '1.00000000', '0.02529152', '1.00000000', '1.00000000']"
1558,"['0.15000000', '0.02100000', '0.02903415']"
1559,"['0.09344357', '0.00080000', '0.02580246', '0.02000000']"
1560,"['0.02300000', '0.00423760', '0.03291335']"
1561,"['0.01058547', '0.02180000']"
1562,"['0.99980000', '0.00103000']"
1563,['0.02368693']
1564,"['0.00078188', '0.01746424', '0.03180000', '0.05000000']"
1565,['0.00258794']
1566,['0.05000000']
1567,"['1.00000000', '0.04255001', '0.01980000', '0.19682016', '0.00090000']"
1568,['0.20000000']
1569,"['0.27000000', '0.04886723', '0.00550000', '0.02584447']"
1570,"['0.12997483', '0.04970000', '0.00050000']"
1571,"['0.19980000', '0.00033440']"
1572,['0.03326305']
1573,"['0.03000000', '0.07010000']"
1574,"['0.00023000', '0.09990000']"
1575,['0.22059414']
1576,"['0.47446927', '0.01558134', '0.00010015', '0.01000000']"
1577,"['0.00980000', '0.00047300', '1.88000000', '0.01980000', '1.00000000', '0.09000000']"
1578,"['0.03311744', '0.02590740', '0.00100815']"
1579,"['0.00580094', '0.04368001', '0.01055818']"
1580,"['1.00000000', '0.00003381']"
1581,"['0.00200000', '0.15034408', '0.00156601', '0.00050000', '0.00826766', '0.00133000', '0.02490000', '0.00259895', '0.00104000', '0.00470000', '0.00050000', '0.00237400']"
1582,"['0.03041640', '0.00500000', '0.04980000', '1.00000000', '0.00980000', '0.90000000', '0.00500000']"
1583,['0.02030712']
1584,"['0.00029184', '0.02052215', '0.00100000']"
1585,"['0.01000000', '0.01000000', '0.00981017', '0.68000000', '0.02758387', '0.00266000', '0.25000000', '0.01000000']"
1586,"['0.08150124', '0.00990000', '0.29980000', '0.01888329']"
1587,['0.04490000']
1588,"['0.02845648', '0.00227500']"
1589,"['0.02500000', '0.00023145']"
1590,"['1.00000000', '0.60000000', '0.40000000', '0.00028923']"
1591,['0.50000000']
1592,"['0.09000000', '0.01302083']"
1593,"['0.05000000', '0.01310319']"
1594,['0.20000000']
1595,['0.17000000']
1596,['0.58000000']
1597,['0.02000000']
1598,['0.01000000']
1599,['0.00645743']
1600,['0.00779848']
1601,"['0.04096000', '0.99980000', '0.99980000', '0.34989913', '0.09470918', '0.01512926']"
1602,"['0.50050000', '0.00981659', '0.03993799', '0.04990000']"
1603,"['0.01000000', '0.07981017']"
1604,['0.03000000']
1605,"['0.15158865', '0.00080000', '0.00260000', '0.55983416', '0.00222500', '0.00879002', '0.00861769', '0.00001113', '0.00032660', '0.00216013', '0.01012838', '0.00050000', '0.25000000', '0.00248592']"
1606,"['0.23000000', '0.00723700', '0.01900000', '0.20927500', '0.50000000', '0.03455214']"
1607,"['0.07561495', '0.01101987', '0.00954100', '0.02391170']"
1608,"['0.00190000', '0.04877380', '0.04940000']"
1609,['0.19980000']
1610,"['0.03900000', '0.11000000', '0.00110251']"
1611,"['0.23000000', '0.00100000', '0.06911000']"
1612,['0.12818000']
1613,"['0.00976306', '0.10418375', '0.00812547']"
1614,"['0.01419335', '0.03887325', '0.02500000', '0.22200000']"
1615,['0.20000000']
1616,"['0.10000000', '0.00010000']"
1617,['0.11000000']
1618,['0.19273501']
1619,"['0.04982167', '0.01042431']"
1620,['1.10000000']
1621,['0.13000000']
1622,['0.01579987']
1623,"['0.13092075', '0.87491263']"
1624,['0.20000000']
1625,['0.02000000']
1626,['0.03990000']
1627,"['0.19863111', '0.02582701']"
1628,['0.11930002']
1629,['0.08000000']
1630,"['0.03212265', '0.66147574', '0.00621562', '2.00000000', '0.03990000', '0.26068142']"
1631,['0.14900000']
1632,"['0.01200000', '0.04500000', '0.21531472']"
1633,"['0.19950000', '0.06081122']"
1634,"['0.00080000', '0.17236043']"
1635,['3.00000000']
1636,['0.04000000']
1637,['0.19496431']
1638,['0.17479414']
1639,"['3.00000000', '0.01964674']"
1640,['0.03900000']
1641,['0.05800000']
1642,['0.04300000']
1643,['0.01903864']
1644,['0.29980000']
1645,"['0.00106493', '0.10000000', '6.00000000', '3.00000000', '0.89980000']"
1646,"['0.00050000', '1.00000000']"
1647,['0.19980000']
1648,"['0.69950000', '0.50000000', '0.78968150', '0.08208322', '0.02981867']"
1649,['0.02000000']
1650,['0.09834210']
1651,"['0.01068952', '0.02950000']"
1652,['0.15964848']
1653,['0.09980000']
1654,"['0.00516056', '0.00100000', '0.09413039', '0.50000000']"
1655,"['0.00010206', '0.50000000']"
1656,['0.09980000']
1657,['0.02880000']
1658,['0.20000000']
1659,"['0.00030000', '0.50000000']"
1660,"['0.09077000', '0.00980182', '0.39980000']"
1661,['0.14000000']
1662,"['0.02629226', '0.02483721']"
1663,"['0.00066927', '0.09980000', '0.39986713', '0.49990000']"
1664,"['2.82858111', '0.01304903', '0.01312818', '0.00490000']"
1665,"['0.32000000', '2.71944677', '0.05241227', '0.09221340', '0.20000000', '0.25000000', '0.29454436', '0.20000000', '0.25491214']"
1666,['0.02000000']
1667,['0.00157978']
1668,"['0.00012404', '0.01000000']"
1669,['0.05000000']
1670,['0.13000000']
1671,"['0.00545663', '0.10000000']"
1672,['0.05258452']
1673,"['0.00085604', '0.00030130', '0.01328000', '0.00101255', '0.00101607', '0.00020000', '0.00113606', '0.00002784', '0.00022711', '0.00096497']"
1674,"['0.12986476', '0.55000000', '0.30000000', '0.00050000', '0.00100000', '0.00100000', '0.00100837', '0.00100000', '0.00167000', '0.00100000', '0.01302626', '0.00100000']"
1675,"['0.00107164', '0.00175884', '0.00212500', '0.00100000', '0.15463214', '0.00100000', '0.30000000', '0.03477261', '0.00100000', '0.00266000', '0.50000000']"
1676,"['0.00200000', '0.00250000', '0.00300000', '0.00108747', '0.00109526', '0.04150218', '0.00490000', '0.00550000']"
1677,"['0.49000000', '0.00410000', '0.00503310', '0.01291620', '0.00222200', '0.07386766', '0.00491201', '0.00700470']"
1678,"['0.00400000', '0.01443057', '0.00700000', '0.00690000', '0.00668391', '0.27980000']"
1679,"['0.00407000', '0.00895683', '0.00483048', '0.01500000', '0.05718218', '0.00680000', '0.00317400']"
1680,"['0.05008204', '0.01151701', '0.00531030', '0.01310959', '0.01000000', '0.01000000']"
1681,['0.01100000']
1682,"['0.00578434', '0.03379014', '0.00089701']"
1683,"['0.01208800', '0.02400000', '0.05258452', '0.01135501']"
1684,['0.01100000']
1685,['0.10986397']
1686,"['0.02597267', '0.02556040', '0.01000000']"
1687,"['0.02000000', '0.10973987']"
1688,"['0.14952947', '0.01200000', '0.00266959', '0.03585861']"
1689,"['0.07000000', '1.09950000', '0.59990000', '0.00089246', '8.00000000', '0.02980000', '0.20000000']"
1690,['0.50000000']
1691,['0.00400800']
1692,"['0.01900000', '0.20000000', '0.01870939', '0.45000000', '0.01987015', '0.04247706']"
1693,['1.00000000']
1694,['0.01182862']
1695,"['0.03200000', '0.00036808', '0.00575000']"
1696,['0.00580000']
1697,['0.27497669']
1698,"['1.00000000', '0.00007803']"
1699,['0.19980000']
1700,['1.00000000']
1701,['1.00000000']
1702,['0.19950000']
1703,"['0.05080000', '0.19980000', '0.19979873', '0.04930000', '0.00077357']"
1704,"['0.01337363', '0.88886043', '0.09800000']"
1705,['3.00000000']
1706,['1.00000000']
1707,['0.07266136']
1708,"['2.00000000', '1.00000000', '0.04082684', '0.02665868', '0.03290000', '1.00000000', '1.00000000', '2.89987430']"
1709,"['0.01000000', '0.12779212']"
1710,"['0.19489876', '0.26639670', '0.00011754', '0.99199969', '1.00000000', '0.02200000', '1.00000000']"
1711,['0.18636971']
1712,['0.10000000']
1713,['0.02000000']
1714,"['0.01000000', '0.00037481']"
1715,['0.05804626']
1716,['0.88865643']
1717,['0.09980000']
1718,"['0.04123719', '0.95991330']"
1719,['0.00030000']
1720,"['0.04785313', '0.02500000', '0.15422435', '1.00000000']"
1721,"['0.00995774', '0.50000000', '1.00000000', '0.18870247']"
1722,"['0.03140000', '0.02636000', '0.40000000', '0.24000000']"
1723,['0.09980000']
1724,['0.03100000']
1725,['0.04500000']
1726,"['0.05000000', '0.10000000', '0.00538000', '0.39980000', '1.00000000']"
1727,"['1.00000000', '0.05356042', '0.14682629', '1.00000000', '0.29980000']"
1728,['0.00244825']
1729,"['0.00028011', '0.00890000']"
1730,"['0.00320000', '0.10000000']"
1731,"['0.00058772', '1.00000000', '0.99950000']"
1732,['0.00147000']
1733,['1.00000000']
1734,['0.19494404']
1735,"['0.47614664', '0.00064232', '0.00487503', '0.06708656']"
1736,"['0.50000000', '0.00009019']"
1737,"['0.00102500', '0.00039380']"
1738,"['0.00274000', '0.00150000', '0.01250000']"
1739,"['0.00145082', '0.00050150', '0.00130000', '0.00013702', '0.00010000', '0.00090000', '0.00009000', '0.00258545', '0.00040000', '0.00050000', '0.00010409', '0.00010000', '0.00100000', '0.00100000']"
1740,"['0.00550000', '0.00100000', '0.00105383', '0.01200000', '0.06469246', '0.00300000', '0.00230000', '0.00090000', '0.00500000', '0.00480440']"
1741,['0.00452100']
1742,"['0.02010000', '0.00833958', '0.00761017', '0.50000000']"
1743,"['0.00092500', '0.02100000', '0.00842697', '0.00469545', '0.00021208', '0.00143086', '0.00026300', '0.00092763', '0.00200000', '0.00182632', '0.00851789']"
1744,"['0.00200000', '0.01500000']"
1745,"['1.00000000', '0.01000000', '0.03293773', '0.14450637', '1.00000000', '0.05500000', '0.03900000', '0.19730883', '0.02700000', '0.09990000', '0.07663433', '0.01000000', '0.10000000', '0.02000000', '0.03000000', '0.01862502', '0.68837298', '0.05000000', '0.02190000', '0.38680000', '0.02056587', '0.09262068', '0.02310000', '0.12000000', '0.01000000', '0.05000000', '0.04333963', '0.09980000', '0.87636687', '0.00990000', '0.09974453', '0.09980000', '0.09980000', '0.10000000', '0.26597232', '0.14000000', '0.01000000', '1.00000000', '0.03975591', '0.03400000', '1.00000000', '0.17731559', '0.05000000', '1.00000000', '0.02000000', '0.06119001', '0.99980000', '0.02000000', '0.08976908', '0.03770988', '0.11279192']"
1746,"['0.01370000', '0.00012013', '0.00729566']"
